"date","geography","geography code","Rural Urban","Sex: All persons; Economic Activity: All usual residents aged 16 to 74; measures: Value","Sex: All persons; Economic Activity: Economically active; measures: Value","Sex: All persons; Economic Activity: Economically active: In employment; measures: Value","Sex: All persons; Economic Activity: Economically active: Employee: Part-time; measures: Value","Sex: All persons; Economic Activity: Economically active: Employee: Full-time; measures: Value","Sex: All persons; Economic Activity: Economically active: Self-employed; measures: Value","Sex: All persons; Economic Activity: Economically active: Unemployed; measures: Value","Sex: All persons; Economic Activity: Economically active: Full-time student; measures: Value","Sex: All persons; Economic Activity: Economically Inactive; measures: Value","Sex: All persons; Economic Activity: Economically inactive: Retired; measures: Value","Sex: All persons; Economic Activity: Economically inactive: Student (including full-time students); measures: Value","Sex: All persons; Economic Activity: Economically inactive: Looking after home or family; measures: Value","Sex: All persons; Economic Activity: Economically inactive: Long-term sick or disabled; measures: Value","Sex: All persons; Economic Activity: Economically inactive: Other; measures: Value","Sex: All persons; Economic Activity: Unemployed: Age 16 to 24; measures: Value","Sex: All persons; Economic Activity: Unemployed: Age 50 to 74; measures: Value","Sex: All persons; Economic Activity: Unemployed: Never worked; measures: Value","Sex: All persons; Economic Activity: Long-term unemployed; measures: Value","Sex: Males; Economic Activity: All usual residents aged 16 to 74; measures: Value","Sex: Males; Economic Activity: Economically active; measures: Value","Sex: Males; Economic Activity: Economically active: In employment; measures: Value","Sex: Males; Economic Activity: Economically active: Employee: Part-time; measures: Value","Sex: Males; Economic Activity: Economically active: Employee: Full-time; measures: Value","Sex: Males; Economic Activity: Economically active: Self-employed; measures: Value","Sex: Males; Economic Activity: Economically active: Unemployed; measures: Value","Sex: Males; Economic Activity: Economically active: Full-time student; measures: Value","Sex: Males; Economic Activity: Economically Inactive; measures: Value","Sex: Males; Economic Activity: Economically inactive: Retired; measures: Value","Sex: Males; Economic Activity: Economically inactive: Student (including full-time students); measures: Value","Sex: Males; Economic Activity: Economically inactive: Looking after home or family; measures: Value","Sex: Males; Economic Activity: Economically inactive: Long-term sick or disabled; measures: Value","Sex: Males; Economic Activity: Economically inactive: Other; measures: Value","Sex: Males; Economic Activity: Unemployed: Age 16 to 24; measures: Value","Sex: Males; Economic Activity: Unemployed: Age 50 to 74; measures: Value","Sex: Males; Economic Activity: Unemployed: Never worked; measures: Value","Sex: Males; Economic Activity: Long-term unemployed; measures: Value","Sex: Females; Economic Activity: All usual residents aged 16 to 74; measures: Value","Sex: Females; Economic Activity: Economically active; measures: Value","Sex: Females; Economic Activity: Economically active: In employment; measures: Value","Sex: Females; Economic Activity: Economically active: Employee: Part-time; measures: Value","Sex: Females; Economic Activity: Economically active: Employee: Full-time; measures: Value","Sex: Females; Economic Activity: Economically active: Self-employed; measures: Value","Sex: Females; Economic Activity: Economically active: Unemployed; measures: Value","Sex: Females; Economic Activity: Economically active: Full-time student; measures: Value","Sex: Females; Economic Activity: Economically Inactive; measures: Value","Sex: Females; Economic Activity: Economically inactive: Retired; measures: Value","Sex: Females; Economic Activity: Economically inactive: Student (including full-time students); measures: Value","Sex: Females; Economic Activity: Economically inactive: Looking after home or family; measures: Value","Sex: Females; Economic Activity: Economically inactive: Long-term sick or disabled; measures: Value","Sex: Females; Economic Activity: Economically inactive: Other; measures: Value","Sex: Females; Economic Activity: Unemployed: Age 16 to 24; measures: Value","Sex: Females; Economic Activity: Unemployed: Age 50 to 74; measures: Value","Sex: Females; Economic Activity: Unemployed: Never worked; measures: Value","Sex: Females; Economic Activity: Long-term unemployed; measures: Value"
"2011","B98","B98","Total",37448,27360,24307,5384,16223,2700,1931,1122,10088,4764,1530,1581,1573,640,567,423,204,717,18702,14655,13009,993,9991,2025,1147,499,4047,2075,763,165,765,279,359,265,122,382,18746,12705,11298,4391,6232,675,784,623,6041,2689,767,1416,808,361,208,158,82,335
"2011","BA1","BA1","Total",30747,21719,19380,3930,11583,3867,885,1454,9028,3706,3019,931,918,454,178,204,68,347,15247,11358,10180,891,6901,2388,541,637,3889,1548,1515,76,533,217,106,132,38,204,15500,10361,9200,3039,4682,1479,344,817,5139,2158,1504,855,385,237,72,72,30,143
"2011","BA10","BA10","Total",2464,1654,1519,307,799,413,55,80,810,348,270,100,65,27,16,19,7,22,1218,877,809,41,507,261,35,33,341,141,138,7,39,16,14,10,5,13,1246,777,710,266,292,152,20,47,469,207,132,93,26,11,2,9,2,9
"2011","BA11","BA11","Total",23492,17266,15861,3899,8910,3052,813,592,6226,3390,748,899,796,393,263,181,103,308,11396,8934,8190,705,5489,1996,474,270,2462,1411,394,79,397,181,148,127,61,174,12096,8332,7671,3194,3421,1056,339,322,3764,1979,354,820,399,212,115,54,42,134
"2011","BA12","BA12","Total",20469,14592,13540,3108,7931,2501,584,468,5877,3518,652,837,594,276,158,146,61,213,10023,7786,7260,589,4983,1688,319,207,2237,1441,324,62,294,116,91,87,37,107,10446,6806,6280,2519,2948,813,265,261,3640,2077,328,775,300,160,67,59,24,106
"2011","BA13","BA13","Total",14473,10578,9750,2327,5900,1523,506,322,3895,2152,481,616,429,217,164,129,62,182,7103,5614,5176,418,3732,1026,305,133,1489,920,223,46,204,96,97,86,41,96,7370,4964,4574,1909,2168,497,201,189,2406,1232,258,570,225,121,67,43,21,86
"2011","BA14","BA14","Total",34763,25474,23276,5555,14605,3116,1244,954,9289,5178,1129,1310,1094,578,387,225,133,480,17093,13412,12268,1053,9051,2164,713,431,3681,2207,586,82,550,256,242,144,79,242,17670,12062,11008,4502,5554,952,531,523,5608,2971,543,1228,544,322,145,81,54,238
"2011","BA15","BA15","Total",9299,6386,5925,1479,3193,1253,232,229,2913,1904,322,318,253,116,48,63,22,89,4405,3254,3017,311,1934,772,136,101,1151,810,140,23,130,48,32,38,12,49,4894,3132,2908,1168,1259,481,96,128,1762,1094,182,295,123,68,16,25,10,40
"2011","BA16","BA16","Total",9072,6334,5848,1603,3303,942,234,252,2738,1295,703,304,313,123,78,47,25,81,4447,3299,3036,312,2057,667,146,117,1148,536,387,29,156,40,51,28,20,36,4625,3035,2812,1291,1246,275,88,135,1590,759,316,275,157,83,27,19,5,45
"2011","BA2","BA2","Total",55708,36062,30695,7338,17725,5632,1456,3911,19646,6904,8659,1796,1530,757,411,269,171,536,27464,18661,16091,1579,10758,3754,884,1686,8803,2947,4609,129,774,344,266,182,112,290,28244,17401,14604,5759,6967,1878,572,2225,10843,3957,4050,1667,756,413,145,87,59,246
"2011","BA20","BA20","Total",7990,5868,5446,1342,3504,600,217,205,2122,1286,207,231,265,133,81,41,23,85,4077,3186,2939,287,2226,426,150,97,891,577,97,22,139,56,54,29,17,55,3913,2682,2507,1055,1278,174,67,108,1231,709,110,209,126,77,27,12,6,30
"2011","BA21","BA21","Total",24110,17811,16328,4079,10596,1653,850,633,6299,3406,685,899,927,382,285,153,99,315,11961,9524,8731,813,6742,1176,488,305,2437,1439,312,71,459,156,170,100,56,160,12149,8287,7597,3266,3854,477,362,328,3862,1967,373,828,468,226,115,53,43,155
"2011","BA22","BA22","Total",13403,9777,9213,1940,5596,1677,272,292,3626,2280,431,452,302,161,70,72,18,86,7081,5618,5324,367,3855,1102,150,144,1463,956,245,31,150,81,44,47,11,50,6322,4159,3889,1573,1741,575,122,148,2163,1324,186,421,152,80,26,25,7,36
"2011","BA3","BA3","Total",25036,18283,16891,4181,9880,2830,706,686,6753,3737,1038,963,696,319,203,149,95,281,12483,9705,9009,668,6399,1942,396,300,2778,1607,594,66,369,142,135,88,66,140,12553,8578,7882,3513,3481,888,310,386,3975,2130,444,897,327,177,68,61,29,141
"2011","BA4","BA4","Total",13132,9812,9094,2079,5154,1861,399,319,3320,1742,443,483,394,258,119,88,25,126,6642,5285,4897,415,3220,1262,235,153,1357,724,234,45,195,159,85,52,21,65,6490,4527,4197,1664,1934,599,164,166,1963,1018,209,438,199,99,34,36,4,61
"2011","BA5","BA5","Total",12440,8492,7872,1950,4115,1807,293,327,3948,2323,564,444,434,183,75,75,21,92,6039,4455,4119,380,2577,1162,187,149,1584,951,304,37,213,79,58,51,16,51,6401,4037,3753,1570,1538,645,106,178,2364,1372,260,407,221,104,17,24,5,41
"2011","BA6","BA6","Total",9292,6617,6107,1531,2947,1629,279,231,2675,1456,314,337,404,164,71,54,25,98,4501,3421,3163,316,1821,1026,161,97,1080,623,146,38,197,76,49,30,18,51,4791,3196,2944,1215,1126,603,118,134,1595,833,168,299,207,88,22,24,7,47
"2011","BA7","BA7","Total",2405,1706,1608,398,865,345,65,33,699,463,60,75,63,38,18,16,9,22,1142,889,843,76,540,227,32,14,253,166,34,10,29,14,9,8,4,9,1263,817,765,322,325,118,33,19,446,297,26,65,34,24,9,8,5,13
"2011","BA8","BA8","Total",3105,2155,1985,442,1060,483,94,76,950,557,79,166,110,38,33,26,11,31,1531,1178,1085,73,689,323,65,28,353,231,33,18,58,13,23,20,7,18,1574,977,900,369,371,160,29,48,597,326,46,148,52,25,10,6,4,13
"2011","BA9","BA9","Total",5169,3754,3538,791,1958,789,125,91,1415,851,140,221,134,69,40,31,4,38,2566,2018,1898,146,1232,520,81,39,548,365,73,25,57,28,23,23,3,24,2603,1736,1640,645,726,269,44,52,867,486,67,196,77,41,17,8,1,14
"2011","BB1","BB1","Total",46031,27617,23471,6733,13261,3477,2591,1555,18414,5730,3294,4123,3359,1908,739,375,562,1035,23193,16116,13721,2688,8337,2696,1609,786,7077,2534,1724,366,1781,672,444,252,281,652,22838,11501,9750,4045,4924,781,982,769,11337,3196,1570,3757,1578,1236,295,123,281,383
"2011","BB10","BB10","Total",27044,17549,15502,4035,9409,2058,1311,736,9495,4486,1192,1345,1713,759,416,193,236,504,13394,9563,8457,1192,5686,1579,778,328,3831,1889,589,132,939,282,250,135,128,286,13650,7986,7045,2843,3723,479,533,408,5664,2597,603,1213,774,477,166,58,108,218
"2011","BB11","BB11","Total",16343,10384,8868,2195,5559,1114,1119,397,5959,2453,738,752,1523,493,365,170,167,497,8072,5509,4672,528,3317,827,675,162,2563,1053,351,118,805,236,194,116,81,284,8271,4875,4196,1667,2242,287,444,235,3396,1400,387,634,718,257,171,54,86,213
"2011","BB12","BB12","Total",25331,17622,15966,3641,10141,2184,1015,641,7709,3911,1027,929,1322,520,322,209,145,376,12543,9348,8525,874,6083,1568,571,252,3195,1633,545,95,701,221,168,134,69,199,12788,8274,7441,2767,4058,616,444,389,4514,2278,482,834,621,299,154,75,76,177
"2011","BB18","BB18","Total",12747,9175,8381,1756,5466,1159,452,342,3572,2093,396,389,539,155,133,100,43,206,6324,4868,4443,294,3321,828,273,152,1456,897,179,44,258,78,70,72,25,120,6423,4307,3938,1462,2145,331,179,190,2116,1196,217,345,281,77,63,28,18,86
"2011","BB2","BB2","Total",42584,28204,24769,5845,15660,3264,2143,1292,14380,5780,2157,2289,2824,1330,620,322,392,857,21412,15428,13505,1721,9370,2414,1357,566,5984,2504,1086,251,1562,581,388,226,229,526,21172,12776,11264,4124,6290,850,786,726,8396,3276,1071,2038,1262,749,232,96,163,331
"2011","BB3","BB3","Total",25530,17883,15969,3307,10502,2160,1127,787,7647,3676,984,867,1581,539,363,176,161,435,12693,9335,8357,709,6097,1551,693,285,3358,1594,506,141,848,269,232,130,97,251,12837,8548,7612,2598,4405,609,434,502,4289,2082,478,726,733,270,131,46,64,184
"2011","BB4","BB4","Total",30363,21420,19461,4131,12299,3031,1184,775,8943,4471,1339,1082,1563,488,380,241,173,471,15075,11250,10140,920,7065,2155,774,336,3825,1954,703,101,849,218,243,184,113,297,15288,10170,9321,3211,5234,876,410,439,5118,2517,636,981,714,270,137,57,60,174
"2011","BB5","BB5","Total",43810,29155,25699,5930,16291,3478,2137,1319,14655,6265,1946,2134,3178,1132,795,306,370,800,21843,15739,13885,1511,9709,2665,1270,584,6104,2688,958,246,1742,470,475,199,212,474,21967,13416,11814,4419,6582,813,867,735,8551,3577,988,1888,1436,662,320,107,158,326
"2011","BB6","BB6","Total",10748,7442,6754,1496,4185,1073,357,331,3306,1830,419,359,497,201,112,68,42,121,5389,3950,3600,322,2516,762,218,132,1439,786,223,50,277,103,72,49,25,68,5359,3492,3154,1174,1669,311,139,199,1867,1044,196,309,220,98,40,19,17,53
"2011","BB7","BB7","Total",22885,16289,15113,3321,8785,3007,526,650,6596,4008,886,562,772,368,151,137,53,178,11415,8566,7990,661,5275,2054,322,254,2849,1683,483,45,434,204,111,81,31,101,11470,7723,7123,2660,3510,953,204,396,3747,2325,403,517,338,164,40,56,22,77
"2011","BB8","BB8","Total",16974,11909,10696,2442,6686,1568,736,477,5065,2524,570,607,1051,313,245,125,111,298,8401,6269,5654,471,4014,1169,431,184,2132,1063,260,91,574,144,145,87,59,174,8573,5640,5042,1971,2672,399,305,293,2933,1461,310,516,477,169,100,38,52,124
"2011","BB9","BB9","Total",31245,19356,16708,4377,9812,2519,1752,896,11889,4400,1542,2590,2231,1126,553,238,346,673,15587,11127,9597,1598,6017,1982,1063,467,4460,1932,729,237,1160,402,318,169,184,397,15658,8229,7111,2779,3795,537,689,429,7429,2468,813,2353,1071,724,235,69,162,276
"2011","BD1","BD1","Total",3144,1968,1519,307,1072,140,206,243,1176,79,623,193,143,138,61,20,53,71,1891,1265,992,195,688,109,138,135,626,36,432,6,88,64,38,15,36,57,1253,703,527,112,384,31,68,108,550,43,191,187,55,74,23,5,17,14
"2011","BD10","BD10","Total",18872,13854,12410,2774,8116,1520,904,540,5018,2414,718,712,814,360,270,163,165,384,9162,7159,6347,541,4777,1029,574,238,2003,993,366,97,403,144,169,119,99,233,9710,6695,6063,2233,3339,491,330,302,3015,1421,352,615,411,216,101,44,66,151
"2011","BD11","BD11","Total",8324,6040,5570,1170,3549,851,267,203,2284,1463,244,216,259,102,70,69,28,110,4060,3136,2895,202,2089,604,156,85,924,603,134,17,123,47,41,42,18,65,4264,2904,2675,968,1460,247,111,118,1360,860,110,199,136,55,29,27,10,45
"2011","BD12","BD12","Total",12443,8763,7806,1737,5118,951,654,303,3680,1915,487,477,599,202,199,120,105,277,6090,4599,4063,329,3051,683,403,133,1491,779,241,61,307,103,121,78,70,154,6353,4164,3743,1408,2067,268,251,170,2189,1136,246,416,292,99,78,42,35,123
"2011","BD13","BD13","Total",18668,13772,12539,2832,7857,1850,740,493,4896,2637,750,536,672,301,219,151,95,287,9142,7149,6481,517,4615,1349,462,206,1993,1089,364,62,337,141,136,112,53,172,9526,6623,6058,2315,3242,501,278,287,2903,1548,386,474,335,160,83,39,42,115
"2011","BD14","BD14","Total",6208,4411,3980,907,2503,570,260,171,1797,767,410,204,291,125,72,55,42,110,2902,2247,2033,181,1427,425,150,64,655,308,121,18,154,54,41,33,19,61,3306,2164,1947,726,1076,145,110,107,1142,459,289,186,137,71,31,22,23,49
"2011","BD15","BD15","Total",10754,7431,6541,1589,4039,913,568,322,3323,1546,491,525,505,256,162,82,101,241,5140,3898,3390,362,2340,688,345,163,1242,615,231,38,250,108,99,58,54,138,5614,3533,3151,1227,1699,225,223,159,2081,931,260,487,255,148,63,24,47,103
"2011","BD16","BD16","Total",18961,13936,12850,2787,8123,1940,620,466,5025,3043,735,490,500,257,152,153,69,246,9402,7306,6711,548,4797,1366,379,216,2096,1273,413,39,265,106,91,99,44,159,9559,6630,6139,2239,3326,574,241,250,2929,1770,322,451,235,151,61,54,25,87
"2011","BD17","BD17","Total",13357,9749,8996,1938,5633,1425,452,301,3608,2290,434,348,374,162,127,113,61,175,6630,5133,4730,371,3364,995,278,125,1497,957,219,37,201,83,80,70,35,106,6727,4616,4266,1567,2269,430,174,176,2111,1333,215,311,173,79,47,43,26,69
"2011","BD18","BD18","Total",19599,14006,12461,2923,8003,1535,1040,505,5593,2424,933,857,920,459,278,167,150,441,9726,7453,6563,745,4722,1096,660,230,2273,1002,480,93,506,192,171,119,101,259,9873,6553,5898,2178,3281,439,380,275,3320,1422,453,764,414,267,107,48,49,182
"2011","BD19","BD19","Total",16377,12066,10962,2430,7011,1521,689,415,4311,2535,525,459,561,231,214,135,86,283,8168,6371,5780,468,4241,1071,431,160,1797,1063,263,60,300,111,131,89,52,176,8209,5695,5182,1962,2770,450,258,255,2514,1472,262,399,261,120,83,46,34,107
"2011","BD2","BD2","Total",20137,14316,12506,3135,7825,1546,1199,611,5821,2538,944,1024,831,484,366,177,219,476,9864,7674,6666,754,4720,1192,749,259,2190,1043,451,96,416,184,240,122,132,264,10273,6642,5840,2381,3105,354,450,352,3631,1495,493,928,415,300,126,55,87,212
"2011","BD20","BD20","Total",25472,18420,17015,3832,10240,2943,657,748,7052,4441,846,767,648,350,182,156,74,233,12494,9660,8939,739,6075,2125,418,303,2834,1845,421,59,353,156,122,102,45,153,12978,8760,8076,3093,4165,818,239,445,4218,2596,425,708,295,194,60,54,29,80
"2011","BD21","BD21","Total",18477,11701,9605,2657,5417,1531,1424,672,6776,2065,1011,1757,1088,855,446,225,336,594,9302,6910,5627,1022,3408,1197,930,353,2392,906,490,132,575,289,296,163,182,389,9175,4791,3978,1635,2009,334,494,319,4384,1159,521,1625,513,566,150,62,154,205
"2011","BD22","BD22","Total",21895,15988,14475,3392,8764,2319,922,591,5907,3166,739,764,851,387,264,163,124,399,10719,8381,7579,658,5263,1658,568,234,2338,1338,362,79,408,151,173,115,73,230,11176,7607,6896,2734,3501,661,354,357,3569,1828,377,685,443,236,91,48,51,169
"2011","BD23","BD23","Total",21167,15202,14079,3195,7707,3177,581,542,5965,3924,649,601,514,277,150,154,53,228,10328,7930,7373,632,4533,2208,363,194,2398,1614,349,42,263,130,109,95,35,139,10839,7272,6706,2563,3174,969,218,348,3567,2310,300,559,251,147,41,59,18,89
"2011","BD24","BD24","Total",3684,2495,2335,576,1167,592,74,86,1189,802,180,66,101,40,22,20,9,25,1810,1294,1218,127,695,396,40,36,516,343,100,8,47,18,11,12,5,14,1874,1201,1117,449,472,196,34,50,673,459,80,58,54,22,11,8,4,11
"2011","BD3","BD3","Total",21802,12046,9197,3205,4285,1707,1899,950,9756,1357,2075,3175,1590,1559,556,197,647,714,10983,7794,6089,1749,2867,1473,1175,530,3189,601,1022,209,802,555,344,141,320,479,10819,4252,3108,1456,1418,234,724,420,6567,756,1053,2966,788,1004,212,56,327,235
"2011","BD4","BD4","Total",21536,14231,11945,3051,7639,1255,1739,547,7305,2341,1115,1447,1630,772,522,280,408,731,10429,7538,6226,712,4584,930,1063,249,2891,982,598,144,851,316,317,198,245,403,11107,6693,5719,2339,3055,325,676,298,4414,1359,517,1303,779,456,205,82,163,328
"2011","BD5","BD5","Total",21064,12189,9234,2870,5057,1307,1970,985,8875,1577,2028,2382,1538,1350,547,204,664,776,10822,7572,5784,1352,3334,1098,1229,559,3250,762,1008,198,753,529,326,142,384,472,10242,4617,3450,1518,1723,209,741,426,5625,815,1020,2184,785,821,221,62,280,304
"2011","BD6","BD6","Total",21381,15106,13320,3077,8764,1479,1230,556,6275,2639,929,1034,1142,531,371,199,227,514,10285,7808,6837,596,5123,1118,731,240,2477,1098,460,106,575,238,229,142,133,278,11096,7298,6483,2481,3641,361,499,316,3798,1541,469,928,567,293,142,57,94,236
"2011","BD7","BD7","Total",24869,14074,10572,3120,5784,1668,1663,1839,10795,1912,4029,2388,1187,1279,494,183,487,589,12889,8645,6516,1419,3700,1397,1082,1047,4244,790,2274,173,568,439,303,134,276,395,11980,5429,4056,1701,2084,271,581,792,6551,1122,1755,2215,619,840,191,49,211,194
"2011","BD8","BD8","Total",20646,11436,9012,2797,4630,1585,1709,715,9210,1560,1833,2653,1697,1467,510,205,565,655,10580,7313,5781,1435,2988,1358,1134,398,3267,702,926,220,875,544,317,155,290,484,10066,4123,3231,1362,1642,227,575,317,5943,858,907,2433,822,923,193,50,275,171
"2011","BD9","BD9","Total",19267,11099,9026,2653,4393,1980,1320,753,8168,1489,1928,2417,1152,1182,402,147,455,482,9604,6812,5641,1255,2767,1619,763,408,2792,665,971,193,581,382,225,104,197,301,9663,4287,3385,1398,1626,361,557,345,5376,824,957,2224,571,800,177,43,258,181
"2011","BH1","BH1","Total",15524,10892,9208,1665,6229,1314,813,871,4632,1437,1313,505,931,446,172,160,64,345,8622,6324,5323,571,3795,957,563,438,2298,686,725,47,623,217,111,123,44,232,6902,4568,3885,1094,2434,357,250,433,2334,751,588,458,308,229,61,37,20,113
"2011","BH10","BH10","Total",14264,9781,8764,2246,5069,1449,478,539,4483,2368,677,613,613,212,139,92,63,166,6963,5125,4586,401,3106,1079,287,252,1838,1016,351,57,320,94,98,55,40,79,7301,4656,4178,1845,1963,370,191,287,2645,1352,326,556,293,118,41,37,23,87
"2011","BH11","BH11","Total",14370,9697,8633,2239,5152,1242,608,456,4673,2231,535,728,874,305,160,107,66,249,6953,5110,4541,446,3159,936,357,212,1843,919,252,82,462,128,102,67,41,126,7417,4587,4092,1793,1993,306,251,244,2830,1312,283,646,412,177,58,40,25,123
"2011","BH12","BH12","Total",25916,18328,16444,3933,10106,2405,998,886,7588,3606,1204,1244,1102,432,300,200,115,348,12881,9769,8765,831,6174,1760,604,400,3112,1565,623,139,586,199,174,131,77,197,13035,8559,7679,3102,3932,645,394,486,4476,2041,581,1105,516,233,126,69,38,151
"2011","BH13","BH13","Total",5427,3312,3098,538,1657,903,118,96,2115,1484,193,206,111,121,23,39,7,51,2812,1944,1813,157,1047,609,85,46,868,629,99,16,65,59,16,26,4,37,2615,1368,1285,381,610,294,33,50,1247,855,94,190,46,62,7,13,3,14
"2011","BH14","BH14","Total",16622,12148,11270,2368,6606,2296,470,408,4474,2617,503,635,446,273,106,110,37,156,8402,6599,6129,482,4083,1564,288,182,1803,1125,266,61,232,119,70,73,25,83,8220,5549,5141,1886,2523,732,182,226,2671,1492,237,574,214,154,36,37,12,73
"2011","BH15","BH15","Total",24172,17369,15759,3552,10058,2149,880,730,6803,3783,870,901,845,404,222,204,86,346,12061,9265,8406,685,6170,1551,539,320,2796,1619,451,85,438,203,146,132,62,199,12111,8104,7353,2867,3888,598,341,410,4007,2164,419,816,407,201,76,72,24,147
"2011","BH16","BH16","Total",11391,7915,7240,1937,4222,1081,362,313,3476,2028,377,489,416,166,114,71,39,139,5526,4166,3806,350,2683,773,216,144,1360,848,192,44,197,79,70,51,33,69,5865,3749,3434,1587,1539,308,146,169,2116,1180,185,445,219,87,44,20,6,70
"2011","BH17","BH17","Total",16823,12598,11583,2941,7302,1340,498,517,4225,2292,448,682,576,227,137,118,42,172,8219,6647,6138,517,4660,961,272,237,1572,949,228,48,263,84,87,65,25,77,8604,5951,5445,2424,2642,379,226,280,2653,1343,220,634,313,143,50,53,17,95
"2011","BH18","BH18","Total",7630,5244,4854,1271,2667,916,144,246,2386,1700,249,270,90,77,41,46,9,59,3726,2785,2585,195,1764,626,85,115,941,732,117,12,41,39,33,35,7,36,3904,2459,2269,1076,903,290,59,131,1445,968,132,258,49,38,8,11,2,23
"2011","BH19","BH19","Total",8130,5295,4905,1333,2346,1226,220,170,2835,1963,229,258,241,144,69,63,11,70,4004,2809,2598,308,1476,814,135,76,1195,844,130,27,126,68,38,42,6,46,4126,2486,2307,1025,870,412,85,94,1640,1119,99,231,115,76,31,21,5,24
"2011","BH2","BH2","Total",6736,5091,4460,718,3156,586,292,339,1645,673,420,144,259,149,47,70,12,107,3736,2910,2552,276,1856,420,181,177,826,313,237,11,181,84,27,53,7,74,3000,2181,1908,442,1300,166,111,162,819,360,183,133,78,65,20,17,5,33
"2011","BH20","BH20","Total",14447,10208,9422,2245,5514,1663,450,336,4239,2656,394,526,447,216,134,108,27,174,7298,5603,5200,427,3618,1155,258,145,1695,1111,217,45,215,107,84,74,18,85,7149,4605,4222,1818,1896,508,192,191,2544,1545,177,481,232,109,50,34,9,89
"2011","BH21","BH21","Total",29065,20593,19169,4901,10590,3678,622,802,8472,5567,1034,993,541,337,164,163,63,211,14126,10797,10090,842,6754,2494,341,366,3329,2311,541,60,270,147,108,96,37,99,14939,9796,9079,4059,3836,1184,281,436,5143,3256,493,933,271,190,56,67,26,112
